grunnkrets_id,year,couple_children_0_to_5_years,couple_children_18_or_above,couple_children_6_to_17_years,couple_without_children,single_parent_children_0_to_5_years,single_parent_children_18_or_above,single_parent_children_6_to_17_years,singles
15160108,2016,122,20,112,78,10,6,14,84
1040512,2016,35,31,46,136,0,6,14,101
16014108,2016,82,31,46,112,0,7,14,127
5010305,2016,103,40,88,102,0,8,14,67
4340203,2016,28,31,51,60,10,15,14,79
18040702,2016,87,31,164,86,0,15,14,39
18410402,2016,22,25,68,34,6,5,14,30
18700107,2016,47,15,54,62,10,5,14,52
12190401,2016,63,49,125,118,0,6,14,42
12240105,2016,53,13,67,54,4,8,14,45
2190917,2016,144,41,102,82,0,8,14,76
14450201,2016,89,51,79,56,4,9,14,66
15540104,2016,62,28,90,60,9,15,14,57
2200504,2016,95,58,101,82,0,7,14,61
1040102,2016,19,25,21,40,6,8,14,103
16015210,2016,87,28,125,126,8,8,14,89
2191605,2016,60,19,114,46,10,9,14,58
1061804,2016,53,21,54,128,14,22,14,112
11060401,2016,17,10,11,24,0,0,14,7
15570101,2016,41,9,13,50,0,0,14,34
2310712,2016,73,47,167,88,0,0,14,29
4020101,2016,57,31,77,96,0,6,14,33
8060106,2016,46,0,40,78,7,8,14,196
19420209,2016,48,17,48,52,4,10,14,56
17140407,2016,79,43,150,186,9,10,14,77
15050801,2016,45,21,56,88,19,11,14,104
14390309,2016,105,24,104,126,12,19,14,114
16012217,2016,46,10,142,58,4,0,14,38
17140405,2016,106,28,158,110,8,0,14,60
8051101,2016,34,13,47,48,0,7,14,25
2270105,2016,129,60,121,120,12,15,14,84
16012108,2016,45,9,32,44,0,0,14,53
10010306,2016,51,31,38,58,0,5,14,6
5010704,2016,66,29,72,100,0,10,14,32
7041310,2016,62,7,22,78,24,11,14,103
5400103,2016,39,25,67,68,7,13,14,49
19330111,2016,23,17,22,36,6,0,14,25
2190404,2016,62,25,85,54,4,0,14,24
6200204,2016,0,13,16,30,0,6,14,24
4230307,2016,27,19,38,70,4,9,14,46
2290304,2016,69,36,95,34,0,12,14,65
6050906,2016,24,31,24,54,0,14,14,81
18680208,2016,0,6,17,18,7,0,14,20
11060902,2016,46,29,63,60,0,0,14,23
11460208,2016,181,62,128,104,6,0,14,41
8140506,2016,12,38,47,78,0,4,14,41
11010505,2016,0,22,25,32,0,0,14,22
4300208,2016,34,17,76,64,0,0,14,51
1180102,2016,39,28,75,74,11,0,14,47
8050207,2016,56,40,68,92,0,5,14,32
1053103,2016,68,27,43,58,7,10,14,40
5210201,2016,20,9,38,76,0,10,14,31
16640112,2016,34,34,54,44,0,13,14,29
4170108,2016,0,12,22,28,0,6,14,25
4200406,2016,31,0,11,42,0,6,14,27
16014207,2016,84,36,86,142,0,9,14,101
3012105,2016,82,11,15,282,34,13,14,425
4200505,2016,31,9,22,94,8,13,14,50
1050110,2016,44,32,52,116,4,17,14,195
15670105,2016,59,49,66,66,0,6,14,36
12160102,2016,242,28,142,128,13,9,14,61
19250105,2016,35,23,42,38,9,12,14,42
2360106,2016,105,57,94,114,8,13,14,95
19020412,2016,107,42,99,98,0,14,14,70
1240102,2016,83,34,88,92,10,16,14,60
11490601,2016,56,23,115,120,7,16,14,60
9040208,2016,31,45,78,158,0,6,14,135
12010620,2016,114,55,74,170,11,14,14,165
12011302,2016,44,26,46,60,0,0,14,37
2330407,2016,60,54,91,72,0,0,14,59
10180208,2016,51,15,71,42,0,4,14,32
5280204,2016,57,31,77,104,10,4,14,62
19170102,2016,0,12,0,46,0,7,14,30
18041003,2016,62,9,92,52,0,7,14,24
11210301,2016,148,31,114,78,6,10,14,39
1040212,2016,23,9,44,48,0,0,14,28
1280116,2016,27,9,26,50,0,0,14,19
4280307,2016,46,30,45,64,0,0,14,64
17500102,2016,85,25,57,60,0,4,14,31
2191407,2016,46,21,30,44,5,7,14,125
8220102,2016,40,45,57,104,12,12,14,52
20040304,2016,77,38,104,64,14,24,14,94
11420201,2016,53,28,114,66,0,0,14,33
11210110,2016,75,31,94,92,0,4,14,35
16620109,2016,63,25,61,64,0,8,14,41
12240611,2016,34,15,94,74,0,9,14,36
8061303,2015,78,31,121,102,13,7,15,37
5140102,2015,0,12,10,12,0,8,15,18
14430305,2015,106,44,84,74,0,9,15,60
6020918,2015,61,26,68,56,0,11,15,29
2140217,2015,27,19,67,80,0,11,15,57
3010805,2015,92,25,44,294,14,13,15,561
1040106,2015,65,14,52,72,13,17,15,29
3010903,2015,128,9,38,204,17,18,15,511
18130311,2015,118,33,121,52,5,0,15,48
12010315,2015,89,16,48,80,5,6,15,78
7091204,2015,25,18,63,72,8,9,15,28
15430108,2015,19,34,49,30,0,10,15,33
1061105,2015,30,15,48,84,13,10,15,114
6240402,2015,78,35,86,148,0,13,15,49
16014313,2015,70,32,56,106,12,40,15,146
6021024,2015,72,26,101,80,6,0,15,50
9140101,2015,31,15,49,26,0,4,15,36
12110203,2015,43,9,45,66,0,6,15,59
4170105,2015,66,29,85,100,12,8,15,85
10180117,2015,68,25,76,102,8,8,15,79
2190508,2015,65,33,173,110,0,9,15,49
4230201,2015,29,39,62,46,0,10,15,44
6230404,2015,76,44,92,98,15,18,15,59
8260309,2015,15,6,9,48,0,0,15,69
1052303,2015,55,21,87,68,0,4,15,38
3011606,2015,118,7,37,218,21,13,15,369
5420301,2015,13,31,45,46,0,4,15,46
11060902,2015,52,24,66,60,0,5,15,25
5170105,2015,34,30,67,84,7,10,15,43
4250202,2015,16,12,11,76,0,4,15,84
20020103,2015,23,9,24,46,4,6,15,72
12310204,2015,34,16,53,52,6,6,15,29
2110210,2015,28,23,56,20,0,8,15,20
4270305,2015,64,32,86,152,0,18,15,86
2140105,2015,77,21,92,84,4,0,15,58
15660502,2015,62,18,62,60,0,7,15,35
11450102,2015,39,16,46,68,16,9,15,53
11060107,2015,43,19,37,80,18,11,15,203
4270604,2015,51,25,64,72,13,17,15,69
14010304,2015,37,22,76,32,9,19,15,59
2330302,2015,135,51,199,110,0,10,15,81
7061011,2015,62,33,95,90,9,15,15,60
14010311,2015,56,45,58,68,9,11,15,60
5210110,2015,33,40,51,72,0,14,15,37
7091003,2015,93,30,113,112,12,19,15,49
12240105,2015,66,7,54,52,0,8,15,43
4190104,2015,50,11,64,92,0,8,15,65
6270403,2015,96,55,115,216,0,8,15,137
18410105,2015,13,9,21,32,0,13,15,45
1110104,2015,42,45,42,124,0,13,15,77
3013202,2015,185,40,134,132,0,21,15,111
2201210,2015,75,27,103,38,8,4,15,39
5150203,2015,85,15,37,56,0,7,15,44
6020111,2015,89,45,102,104,8,8,15,53
8051106,2015,36,15,33,100,8,9,15,130
18240409,2015,59,36,93,80,0,12,15,54
5160301,2015,38,12,19,24,0,0,15,30
2210510,2015,11,19,29,38,0,0,15,32
11340207,2015,37,22,40,58,7,4,15,26
5210102,2015,31,31,46,88,5,7,15,51
6020406,2015,75,59,172,106,12,11,15,72
8220108,2015,53,28,71,106,9,15,15,54
5020301,2015,83,17,53,208,21,15,15,151
11060302,2015,36,11,45,30,0,6,15,36
5220116,2015,102,16,77,78,9,6,15,72
11010409,2015,85,50,133,140,0,10,15,131
19330104,2015,66,20,54,60,0,11,15,48
20040104,2015,102,25,24,122,21,14,15,173
2190615,2015,90,45,150,52,0,0,15,66
2191813,2015,72,43,125,86,0,8,15,41
16017522,2015,42,12,32,104,13,8,15,82
16011505,2015,81,0,31,300,10,12,15,368
8280101,2015,84,23,70,120,11,15,15,146
12190103,2015,98,29,70,62,0,0,15,28
17140203,2015,53,46,48,52,0,7,15,30
16360212,2015,59,43,89,88,6,7,15,52
12270101,2015,33,25,34,56,0,8,15,51
18410203,2015,31,12,39,48,0,12,15,28
5380206,2015,37,23,64,88,4,14,15,52
2190609,2015,82,25,60,58,0,15,15,84
15630205,2015,35,0,20,90,0,18,15,177
7060713,2015,53,37,102,64,6,0,15,33
9290112,2015,12,16,20,30,0,6,15,27
4030403,2015,85,32,75,140,5,8,15,107
2191612,2015,80,53,160,74,0,10,15,47
19360109,2015,39,18,66,76,5,21,15,55
2201509,2015,0,0,13,0,0,0,15,7
12440205,2015,209,62,167,104,9,19,15,64
18040713,2015,18,24,23,26,0,0,15,11
2311111,2015,38,22,44,18,0,10,15,16
8070207,2015,43,30,45,58,0,10,15,27
7040408,2015,77,37,85,78,7,10,15,66
9190120,2015,68,15,50,114,4,12,15,114
16640102,2015,39,30,33,34,5,14,15,39
12650102,2015,13,15,42,54,0,0,15,40
16650102,2015,20,42,33,66,6,0,15,30
12330106,2015,58,28,86,90,9,8,15,95
19420209,2015,39,10,42,52,6,10,15,57
14490201,2015,68,21,109,76,4,13,15,144
3014610,2015,111,24,73,52,8,18,15,22
15340204,2015,65,42,80,102,12,6,15,61
5021108,2015,74,52,68,128,0,8,15,76
9260105,2015,72,31,89,60,4,9,15,36
7061008,2015,68,35,75,116,0,11,15,65
15020504,2015,117,31,135,144,8,19,15,75
15570103,2015,29,4,55,34,0,0,15,17
7060507,2015,82,60,81,80,7,4,15,64
8050307,2015,55,79,93,120,0,7,15,20
11032305,2015,151,84,188,198,0,29,15,127
16120204,2015,47,22,48,46,9,0,15,25
2170104,2015,71,41,81,90,0,0,15,42
2310302,2015,54,48,94,56,0,6,15,46
18670104,2015,23,28,119,90,8,12,15,66
16570101,2015,67,42,75,80,0,4,15,36
17560103,2015,86,33,47,108,8,6,15,29
19390105,2015,12,26,35,22,4,8,15,19
20170103,2015,60,26,46,90,10,8,15,107
16012203,2015,161,9,97,92,8,8,15,50
17140506,2015,83,75,116,112,0,10,15,78
12012003,2015,213,89,125,314,18,19,15,417
1370112,2015,273,14,116,134,19,10,15,62
11031811,2015,114,43,123,62,0,11,15,51
10030306,2015,23,10,41,20,4,0,15,21
7020204,2015,37,13,61,54,0,4,15,22
11460307,2015,43,9,54,44,0,8,15,33
18050602,2015,68,32,72,84,5,8,15,46
15450111,2015,35,20,14,44,14,12,15,78
15390105,2015,73,44,75,62,6,13,15,49
11190504,2015,130,54,106,80,0,13,15,59
15110103,2015,0,14,38,36,0,0,15,38
1360306,2015,48,27,88,48,0,0,15,42
10030108,2015,56,19,50,56,0,8,15,61
11030104,2015,97,45,86,108,5,8,15,76
16014304,2015,52,30,49,116,4,8,15,81
9260221,2015,270,59,133,118,27,16,15,84
4230202,2015,53,40,78,94,9,22,15,90
5021306,2015,29,6,10,48,6,0,15,61
11060210,2015,47,22,94,52,6,0,15,22
9280108,2015,49,29,83,74,0,4,15,45
19022065,2015,80,41,120,86,6,4,15,61
4020513,2015,31,19,32,38,7,6,15,28
15170306,2015,40,25,35,60,0,9,15,23
18410301,2015,49,17,111,76,12,9,15,63
11032708,2015,91,44,111,26,0,9,15,30
19230114,2015,0,12,19,44,0,10,15,25
5021309,2015,48,48,48,78,0,10,15,45
3011201,2015,112,16,53,374,12,12,15,744
20040107,2015,59,20,43,40,10,23,15,44
7020309,2015,49,13,29,48,0,0,15,26
6270303,2015,46,19,36,44,4,4,15,34
1250501,2015,78,22,102,72,5,10,15,53
6260209,2015,77,28,35,116,8,10,15,104
16240407,2015,121,15,154,66,10,12,15,32
15390201,2015,19,13,17,40,4,0,15,22
11420201,2015,70,30,100,64,7,0,15,31
17190201,2015,46,25,33,54,0,4,15,39
8050309,2015,48,34,43,100,0,5,15,50
8060603,2015,44,21,43,66,0,9,15,44
8070502,2015,65,17,56,100,10,10,15,240
7020105,2015,32,0,29,72,0,19,15,116
19023102,2015,114,50,129,114,11,25,15,75
15540205,2015,0,9,28,26,0,4,15,30
10010708,2015,21,9,34,42,8,4,15,52
5010514,2015,61,34,52,130,7,9,15,111
12600110,2015,62,15,38,44,7,4,15,25
2390110,2015,50,27,57,100,6,4,15,42
1010501,2015,83,38,114,108,0,6,15,52
14280109,2015,25,27,31,34,10,8,15,29
7040606,2015,215,9,86,54,15,8,15,42
7061101,2015,74,31,143,132,20,19,15,122
12450206,2015,98,50,125,106,6,23,15,77
2190509,2015,39,42,49,66,0,0,15,73
2350803,2015,122,30,41,44,5,4,15,37
1250104,2015,19,0,38,38,0,5,15,43
12240102,2015,32,16,79,80,0,6,15,51
11060104,2015,40,13,57,60,8,7,15,48
17030102,2015,72,46,139,108,8,10,15,73
6240502,2015,39,27,29,58,7,12,15,26
1010502,2015,87,37,108,116,0,12,15,70
2350212,2015,54,17,63,62,0,13,15,46
4120124,2015,25,9,21,44,0,0,15,28
4270103,2015,37,22,52,66,9,6,15,43
2380105,2015,96,36,158,136,10,10,15,64
18330303,2015,118,38,112,116,13,13,15,62
16011301,2015,117,37,143,204,8,0,15,239
5320104,2015,39,18,89,74,9,8,15,51
2200409,2015,139,86,265,108,14,11,15,79
7060203,2015,53,16,46,100,8,8,15,51
12010222,2015,129,13,55,132,0,13,15,266
18220101,2015,20,13,25,24,0,0,15,17
20300306,2015,72,26,83,88,0,0,15,77
2370613,2015,94,44,134,118,9,6,15,52
1040302,2015,102,60,153,186,10,6,15,71
2360515,2015,82,65,96,110,0,8,15,45
8260205,2015,62,9,91,106,0,13,15,53
7010501,2015,44,29,72,154,0,10,15,42
16120210,2015,62,20,82,68,5,13,15,42
6040110,2015,26,26,52,56,0,6,15,57
12010616,2015,48,33,43,62,0,8,15,82
9040406,2015,75,28,91,58,0,11,15,41
10010903,2015,99,49,154,194,12,11,15,214
5280509,2015,11,10,53,66,0,14,15,39
16014316,2015,113,17,44,74,0,21,15,66
10011801,2015,82,27,170,150,0,0,15,55
12530405,2015,74,33,49,54,0,8,15,42
4030908,2015,32,28,43,76,0,13,15,44
15040306,2015,61,34,90,190,18,14,15,263
12630206,2015,116,43,66,78,10,5,15,38
19021211,2015,125,28,96,112,0,9,15,72
19023304,2015,14,13,13,20,0,10,15,35
16200207,2015,47,15,23,52,0,10,15,60
2191219,2015,56,34,83,58,7,10,15,48
3013303,2015,98,46,95,76,21,15,15,117
16012218,2015,228,9,76,126,4,16,15,72
18650414,2015,54,7,69,86,6,0,15,38
2191927,2015,38,65,162,108,0,11,15,83
16015213,2015,54,18,77,94,6,15,15,109
4020212,2015,37,0,14,20,0,16,15,87
6260401,2015,37,19,78,66,0,4,15,57
2210403,2015,64,32,63,86,14,8,15,64
2160602,2015,68,27,119,116,7,8,15,78
11031724,2015,188,43,168,90,0,14,15,69
4280204,2015,32,25,43,70,7,15,15,56
2191916,2015,38,15,44,44,5,22,15,69
12630403,2015,65,33,69,74,8,0,15,60
18040604,2015,70,26,70,92,5,0,15,40
12010108,2015,32,10,42,138,0,0,15,296
12600214,2015,35,0,46,30,6,10,15,26
18700107,2015,54,18,49,62,12,5,15,50
19030704,2015,47,43,67,56,6,8,15,46
1052507,2015,29,22,40,60,6,9,15,37
20020106,2015,58,26,54,90,9,18,15,86
8150102,2015,83,25,66,70,0,7,15,63
10030212,2015,27,23,39,60,11,8,15,105
7090403,2015,51,15,50,70,0,8,15,42
5280102,2015,67,15,106,110,4,8,15,43
12600112,2015,27,23,63,50,0,12,15,34
2190404,2015,58,20,90,54,0,0,15,22
16014233,2015,34,16,23,32,0,4,15,30
5330204,2015,39,44,60,68,0,10,15,32
5170306,2015,38,40,105,90,8,10,15,73
1065305,2015,87,78,139,90,0,12,15,60
16220110,2015,33,13,48,56,0,13,15,46
8051011,2015,42,17,86,58,8,14,15,40
11300112,2015,181,35,102,118,19,16,15,54
2190104,2015,26,0,9,22,0,0,15,40
4121210,2015,31,25,33,38,8,0,15,22
14210103,2015,59,66,66,70,0,6,15,52
5010103,2015,73,21,35,62,0,12,15,45
3013004,2015,65,26,110,74,15,12,15,110
7190301,2015,47,23,51,62,0,0,15,23
11060519,2015,43,0,36,50,0,4,15,93
12110104,2015,69,18,60,70,14,8,15,93
11460106,2015,85,50,105,204,4,8,15,184
4120923,2015,79,52,112,74,12,10,15,56
12011501,2015,61,34,144,108,0,13,15,39
4020204,2015,68,25,99,94,0,18,15,43
1065501,2015,99,67,145,124,0,18,15,61
11020701,2015,108,73,102,296,19,19,15,233
4340102,2016,14,8,14,24,0,0,15,21
2201210,2016,75,23,106,38,8,0,15,34
11031741,2016,100,10,85,110,4,0,15,66
16012204,2016,68,22,67,98,12,6,15,98
2190508,2016,51,41,190,104,0,6,15,46
8060513,2016,157,51,214,176,18,11,15,99
7160203,2016,83,22,139,76,5,12,15,49
9040302,2016,93,42,61,94,7,15,15,72
8210206,2016,48,23,75,102,0,4,15,57
6020131,2016,120,52,145,126,5,4,15,68
4120902,2016,25,24,32,70,0,8,15,54
2190409,2016,55,26,182,72,9,8,15,45
16200208,2016,69,29,79,78,0,8,15,56
6021051,2016,115,33,204,114,8,9,15,45
2200205,2016,175,83,221,184,5,16,15,140
16015108,2016,130,27,137,326,4,29,15,355
9370208,2016,60,13,79,76,7,0,15,40
7060302,2016,66,27,86,88,5,4,15,29
12660103,2016,18,19,22,48,0,6,15,36
7090902,2016,70,51,87,98,5,16,15,122
18130304,2016,32,0,38,56,7,7,15,53
6280201,2016,15,20,57,92,0,8,15,52
1052307,2016,113,56,143,144,11,21,15,68
10320306,2016,135,37,196,74,16,4,15,48
16014206,2016,44,45,83,100,0,8,15,40
11110115,2016,98,47,109,104,19,9,15,80
16530702,2016,104,39,75,64,0,16,15,34
2190309,2016,176,37,159,26,0,20,15,36
17140303,2016,18,10,36,26,0,0,15,27
11030305,2016,49,7,55,58,0,0,15,53
20200302,2016,31,28,4,48,13,17,15,59
15051106,2016,102,34,76,86,12,0,15,37
5140107,2016,37,16,55,46,0,4,15,81
2130603,2016,51,37,59,66,0,4,15,49
2191616,2016,54,22,49,44,7,8,15,73
19130208,2016,82,21,61,102,9,8,15,81
12010619,2016,31,29,43,82,0,10,15,174
11490504,2016,62,35,55,72,10,11,15,55
19130102,2016,49,43,32,98,8,15,15,74
4280501,2016,10,16,40,44,0,0,15,37
7110207,2016,39,28,45,88,4,8,15,86
16014303,2016,26,6,40,124,7,8,15,185
1250105,2016,27,18,55,82,5,9,15,174
7091505,2016,13,14,0,20,0,10,15,11
18330103,2016,30,42,78,88,0,10,15,46
19220101,2016,30,16,75,50,0,11,15,43
4250301,2016,23,18,25,50,0,12,15,42
18590105,2016,52,19,57,92,6,6,15,58
11030105,2016,41,15,29,188,0,6,15,141
10180201,2016,96,29,70,86,0,0,15,67
5420301,2016,25,24,35,44,0,6,15,47
6020128,2016,40,6,26,146,11,7,15,157
3010708,2016,39,16,18,90,0,8,15,144
16017218,2016,111,13,80,102,8,12,15,118
18330206,2016,46,25,40,112,12,18,15,203
2260101,2016,102,75,133,146,8,19,15,90
16640105,2016,48,34,90,96,10,0,15,49
2190117,2016,22,0,0,20,0,4,15,56
4190104,2016,42,15,55,88,0,8,15,70
2140217,2016,30,25,78,88,0,9,15,46
12010107,2016,78,17,80,122,6,17,15,170
7140201,2016,118,40,148,178,7,24,15,121
4030909,2016,47,10,63,42,0,6,15,39
2190113,2016,98,9,8,42,10,8,15,58
14010305,2016,47,17,80,48,5,8,15,45
2310302,2016,78,40,84,60,0,8,15,40
8050306,2016,119,37,124,120,18,8,15,74
8050901,2016,166,43,230,154,10,8,15,174
15040306,2016,66,56,69,182,10,10,15,272
8210208,2016,21,0,25,42,0,0,15,21
4120124,2016,29,0,21,46,0,0,15,30
11491014,2016,89,27,91,88,0,0,15,31
6260801,2016,54,38,63,84,4,4,15,39
9065102,2016,11,0,16,70,4,8,15,130
8060603,2016,44,12,37,74,0,9,15,39
16014202,2016,101,46,51,86,4,16,15,111
4030602,2016,63,49,91,120,11,20,15,51
18040717,2016,32,9,71,22,0,0,15,11
16011306,2016,29,9,0,90,0,0,15,272
16350201,2016,34,37,62,70,5,8,15,44
6220105,2016,24,12,41,64,4,9,15,54
2140103,2016,99,10,73,74,6,16,15,68
11032711,2016,24,11,64,26,0,4,15,88
2191213,2016,164,14,87,26,0,4,15,19
9260206,2016,69,16,81,74,4,5,15,35
16530603,2016,65,26,43,66,7,8,15,47
19170203,2016,16,9,19,54,0,9,15,33
9062205,2016,57,26,118,72,8,10,15,37
11032305,2016,151,68,174,200,0,22,15,137
19170103,2016,29,0,30,34,0,0,15,78
12420110,2016,17,0,59,34,0,8,15,47
14010310,2016,32,32,43,54,0,8,15,48
2192207,2016,15,45,52,66,0,11,15,50
19023002,2016,78,54,73,64,0,14,15,62
2360501,2016,64,16,63,88,6,16,15,82
16530402,2016,126,49,185,148,0,28,15,86
2310702,2016,65,9,48,46,9,8,15,61
4230201,2016,26,30,51,62,0,8,15,46
4290103,2016,15,22,45,46,0,9,15,32
9190116,2016,63,38,65,70,12,14,15,49
3013303,2016,82,46,100,80,14,15,15,136
3012307,2016,65,15,19,218,8,15,15,438
19023103,2016,38,30,75,46,4,19,15,41
5010101,2016,120,30,188,118,9,16,15,64
16012318,2016,65,0,245,10,0,0,15,16
12010104,2016,91,12,109,174,7,8,15,151
18370304,2016,69,15,90,88,9,10,15,61
2190918,2016,65,31,62,110,0,13,15,97
6021038,2016,79,44,163,106,0,14,15,31
8061205,2016,58,46,41,62,0,10,15,66
7280110,2016,105,21,79,80,0,11,15,86
6021042,2016,86,43,103,104,6,19,15,30
5020203,2016,37,10,68,66,0,6,15,115
15050301,2016,21,9,0,92,0,6,15,127
5120202,2016,30,13,30,34,0,9,15,29
7020310,2016,89,30,103,72,6,9,15,56
10170305,2016,67,33,116,108,13,21,15,51
4120126,2016,37,36,51,88,5,0,15,67
12630110,2016,54,28,40,100,0,5,15,49
2210109,2016,48,31,73,80,0,9,15,70
7010707,2016,6,16,34,66,8,11,15,55
15110103,2016,0,12,35,38,0,0,15,36
12110109,2016,73,18,67,54,8,0,15,31
8061803,2016,70,13,98,64,0,0,15,26
4030904,2016,33,6,71,36,0,6,15,10
2191204,2016,100,46,141,90,4,6,15,52
19022035,2016,144,46,170,158,12,20,15,108
8070501,2016,59,12,29,98,0,8,15,185
8070602,2016,66,21,95,118,9,8,15,33
1040508,2016,70,43,64,134,11,10,15,127
4180205,2016,34,37,74,134,13,11,15,120
15280206,2016,93,25,79,74,0,17,15,55
14160304,2016,34,30,56,64,0,0,15,38
8070208,2016,47,30,72,78,9,6,15,47
14490201,2016,75,14,103,88,0,10,15,113
5021107,2016,37,20,56,72,0,11,15,43
2310301,2016,60,16,78,60,0,13,15,129
4190303,2016,43,42,48,100,7,4,15,49
16015231,2016,31,41,97,82,0,5,15,28
10370404,2016,35,10,31,28,0,6,15,28
19310104,2016,18,22,38,32,7,6,15,37
15390410,2016,63,76,71,110,0,8,15,55
4280401,2016,30,10,25,68,5,13,15,50
9064301,2016,102,40,107,94,5,17,15,57
15200201,2016,42,41,28,66,0,9,15,25
12440205,2016,189,55,190,104,14,14,15,66
4120402,2016,17,27,43,112,11,16,15,143
8051107,2016,53,19,73,72,13,24,15,77
8140404,2016,78,41,124,142,7,26,15,104
9065104,2016,17,13,0,36,7,4,15,115
2140203,2016,45,18,77,64,0,8,15,59
5420201,2016,69,19,59,92,0,14,15,93
16011602,2016,84,35,83,128,7,14,15,99
12010633,2016,91,23,30,134,8,14,15,217
18670104,2016,27,35,101,92,10,16,15,58
7090203,2016,37,7,8,70,14,8,15,101
6021046,2016,60,23,77,92,0,11,15,23
1110104,2016,36,39,44,126,0,15,15,80
12460302,2016,58,29,71,62,9,0,15,42
5150109,2016,51,55,83,110,0,6,15,73
9010202,2016,50,14,25,24,0,11,15,96
17180201,2016,49,13,46,64,0,12,15,33
8220201,2016,94,27,80,94,4,21,15,50
12530307,2016,41,12,27,38,0,4,15,23
15040603,2016,101,40,81,94,11,4,15,47
5280313,2016,67,38,100,82,0,15,15,63
4200504,2016,27,12,33,66,9,16,15,65
20110106,2016,15,42,15,8,7,20,15,18
4121105,2016,95,55,163,254,12,26,15,92
12560103,2016,27,24,70,42,0,0,15,28
12190102,2016,56,9,88,64,0,5,15,39
9260219,2016,141,27,112,106,17,12,15,63
5280301,2016,46,36,83,70,0,0,15,47
15250104,2016,58,39,125,56,0,6,15,35
7041306,2016,48,32,67,72,0,6,15,38
11460307,2016,47,12,46,42,0,9,15,41
2280403,2016,80,46,100,78,0,9,15,42
3010703,2016,125,31,111,184,4,17,15,288
16011308,2016,46,4,7,124,0,7,15,315
8050609,2016,51,28,97,124,8,8,15,30
4121303,2016,30,18,51,80,0,10,15,55
6050205,2016,52,79,48,96,4,11,15,45
4190202,2016,25,14,43,74,0,14,15,45
12010631,2016,61,6,34,214,4,24,15,281
3013411,2016,88,35,131,70,0,9,15,68
9260208,2016,74,31,75,84,6,12,15,65
12280306,2016,63,60,108,88,0,14,15,46
12530407,2016,82,28,87,94,0,14,15,51
15200208,2016,147,34,129,146,17,37,15,187
17110109,2016,23,12,22,20,0,0,15,18
2210103,2016,53,28,67,64,5,10,15,56
15390302,2016,55,19,46,44,4,11,15,38
10180115,2016,97,26,98,102,11,15,15,80
18500113,2016,75,49,71,44,4,17,15,51
2191810,2016,31,22,23,62,0,4,15,66
15340201,2016,41,15,28,72,0,6,15,34
2290306,2016,74,30,64,104,0,13,15,66
18051201,2016,193,42,115,118,0,19,15,102
12590201,2016,61,37,151,100,0,21,15,60
7060104,2016,11,0,10,26,7,0,15,49
6260401,2016,25,13,83,62,0,0,15,68
18040102,2016,41,10,27,126,11,8,15,254
12011908,2016,75,46,80,94,7,11,15,67
1040207,2016,102,30,151,88,5,12,15,65
7010403,2016,43,18,35,64,0,14,15,62
14240205,2016,42,40,55,102,0,6,15,26
2190110,2016,77,6,7,56,7,14,15,106
18130308,2016,39,19,24,48,7,15,15,44
4180201,2016,15,31,29,58,0,0,15,47
11031713,2016,123,55,106,108,18,12,15,130
17190202,2016,77,44,81,94,11,0,15,46
8061104,2016,94,52,126,70,0,7,15,47
15190404,2016,72,40,76,104,21,7,15,127
12220109,2016,92,18,149,102,0,10,15,86
8051003,2016,64,45,125,168,4,12,15,63
16011511,2016,123,6,9,316,13,15,15,476
11010201,2016,89,44,122,174,7,26,15,74
4270802,2016,37,15,50,50,9,0,15,51
10030108,2016,47,23,59,64,0,4,15,57
16630202,2016,39,0,51,46,0,6,15,26
6190102,2016,61,56,72,82,0,8,15,86
14240107,2016,79,30,98,102,16,8,15,116
12011108,2016,87,48,54,88,0,9,15,70
1061102,2016,34,9,47,60,0,12,15,36
15020605,2016,49,19,61,22,7,0,15,23
4121304,2016,49,27,77,88,0,4,15,46
11120104,2016,24,0,10,20,0,6,15,31
12240617,2016,67,35,86,110,8,6,15,68
18040716,2016,20,0,21,24,8,10,15,29
8190109,2016,17,6,19,24,0,0,15,22
14280109,2016,23,22,38,38,9,6,15,30
5170306,2016,42,47,90,88,6,10,15,79
6260209,2016,110,34,44,112,8,10,15,99
8050608,2016,42,15,14,42,0,12,15,83
12010607,2016,73,41,64,92,0,6,15,83
15430108,2016,27,20,43,32,8,8,15,30
6310112,2016,54,17,50,70,0,13,15,46
7200203,2016,16,17,54,42,0,0,15,17
1360311,2016,75,36,72,58,0,0,15,62
12011616,2016,73,67,79,86,0,0,15,71
18120110,2016,86,28,66,92,4,6,15,85
12190103,2016,60,30,92,68,0,0,15,29
8060207,2016,54,21,69,80,0,0,15,56
8050505,2016,46,17,57,62,0,5,15,41
4370204,2016,19,0,20,40,9,7,15,120
12010108,2016,22,28,35,160,8,8,15,312
